record_id,n_steel_mesh,treatment_code,ageing_days,nacl_pct,surface_total_rust_pct,surface_total_rust_category,peak_rust_pct,peak_rust_category,peak_rust_location_cm,cover_failure_surface_mm,wire_area_loss_raw,ultimate_load_kn,specimen_id,capture_date,week,series_family,series_label,record_id_valid,image_path,image_filename,image_join_status,treatment_name,campaign_id,capture_year,wire_area_loss_pct,has_structural_labels,sequence_order,duplicate_record_id,duplicate_specimen_week,image_exists
S3PA02-20220616-4W,7,SA_PA,201,0.035,0.032,1,0.14,1,22.48,3.6,,,S3PA02,2022-06-16,4,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA02-20220616-4W.png,S3PA02-20220616-4W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,3,False,False,True
S3PA02-20220623-5W,7,SA_PA,201,0.035,0.065,1,0.241,1,5.0,3.6,,,S3PA02,2022-06-23,5,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA02-20220623-5W.png,S3PA02-20220623-5W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,4,False,False,True
S3PA02-20220630-6W,7,SA_PA,201,0.035,0.314,1,0.855,1,11.5,3.6,,,S3PA02,2022-06-30,6,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA02-20220630-6W.png,S3PA02-20220630-6W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,5,False,False,True
S3PA02-20220708-7W,7,SA_PA,201,0.035,0.179,1,0.428,1,11.5,3.6,,,S3PA02,2022-07-08,7,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA02-20220708-7W.png,S3PA02-20220708-7W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,6,False,False,True
S3PA02-20220714-8W,7,SA_PA,201,0.035,0.162,1,0.462,1,11.5,3.6,,,S3PA02,2022-07-14,8,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA02-20220714-8W.png,S3PA02-20220714-8W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,7,False,False,True
S3PA02-20220721-9W,7,SA_PA,201,0.035,0.275,1,0.554,1,23.48,3.6,,,S3PA02,2022-07-21,9,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA02-20220721-9W.png,S3PA02-20220721-9W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,8,False,False,True
S3PA02-20220802-10W,7,SA_PA,201,0.035,0.351,1,1.527,2,23.48,3.6,,,S3PA02,2022-08-02,10,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA02-20220802-10W.png,S3PA02-20220802-10W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,9,False,False,True
S3PA02-20220822-13W,7,SA_PA,201,0.035,0.214,1,1.734,2,23.48,3.6,,,S3PA02,2022-08-22,13,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA02-20220822-13W.png,S3PA02-20220822-13W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,10,False,False,True
S3PA02-20220906-15W,7,SA_PA,201,0.035,0.394,1,1.875,2,23.48,3.6,,,S3PA02,2022-09-06,15,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA02-20220906-15W.png,S3PA02-20220906-15W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,11,False,False,True
S3PA02-20221102-24W,7,SA_PA,201,0.035,1.236,2,6.458,3,16.49,3.6,,,S3PA02,2022-11-02,24,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA02-20221102-24W.png,S3PA02-20221102-24W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,12,False,False,True
S3PA02-20221110-25W,7,SA_PA,201,0.035,1.094,2,14.505,4,16.99,3.6,,,S3PA02,2022-11-10,25,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA02-20221110-25W.png,S3PA02-20221110-25W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,13,False,False,True
S3PA02-20221206-28W,7,SA_PA,201,0.035,3.8,4,23.643,5,16.49,3.6,0.074,2.84,S3PA02,2022-12-06,28,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA02-20221206-28W.png,S3PA02-20221206-28W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,7.3999999999999995,True,14,False,False,True
S3PA03-20220518-0W,7,SA_PA,201,0.035,0.044,1,0.24,1,0.51,3.16,,,S3PA03,2022-05-18,0,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA03-20220518-0W.png,S3PA03-20220518-0W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,0,False,False,True
S3PA03-20220603-2W,7,SA_PA,201,0.035,0.249,1,0.713,1,10.5,3.16,,,S3PA03,2022-06-03,2,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA03-20220603-2W.png,S3PA03-20220603-2W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,1,False,False,True
S3PA03-20220609-3W,7,SA_PA,201,0.035,0.109,1,0.419,1,0.51,3.16,,,S3PA03,2022-06-09,3,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA03-20220609-3W.png,S3PA03-20220609-3W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,2,False,False,True
S3PA03-20220616-4W,7,SA_PA,201,0.035,0.027,1,0.189,1,10.0,3.16,,,S3PA03,2022-06-16,4,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA03-20220616-4W.png,S3PA03-20220616-4W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,3,False,False,True
S3PA03-20220623-5W,7,SA_PA,201,0.035,0.111,1,0.4,1,10.5,3.16,,,S3PA03,2022-06-23,5,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA03-20220623-5W.png,S3PA03-20220623-5W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,4,False,False,True
S3PA03-20220630-6W,7,SA_PA,201,0.035,0.213,1,0.656,1,1.01,3.16,,,S3PA03,2022-06-30,6,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA03-20220630-6W.png,S3PA03-20220630-6W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,5,False,False,True
S3PA03-20220708-7W,7,SA_PA,201,0.035,0.157,1,1.469,2,1.01,3.16,,,S3PA03,2022-07-08,7,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA03-20220708-7W.png,S3PA03-20220708-7W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,6,False,False,True
S3PA03-20220714-8W,7,SA_PA,201,0.035,0.191,1,2.305,2,1.01,3.16,,,S3PA03,2022-07-14,8,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA03-20220714-8W.png,S3PA03-20220714-8W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,7,False,False,True
S3PA03-20220721-9W,7,SA_PA,201,0.035,0.234,1,3.317,2,1.01,3.16,,,S3PA03,2022-07-21,9,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA03-20220721-9W.png,S3PA03-20220721-9W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,8,False,False,True
S3PA03-20220802-10W,7,SA_PA,201,0.035,0.377,1,3.944,2,1.01,3.16,,,S3PA03,2022-08-02,10,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA03-20220802-10W.png,S3PA03-20220802-10W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,9,False,False,True
S3PA03-20220822-13W,7,SA_PA,201,0.035,0.298,1,4.381,2,1.01,3.16,,,S3PA03,2022-08-22,13,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA03-20220822-13W.png,S3PA03-20220822-13W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,10,False,False,True
S3PA03-20220906-15W,7,SA_PA,201,0.035,0.467,1,4.059,2,1.01,3.16,,,S3PA03,2022-09-06,15,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA03-20220906-15W.png,S3PA03-20220906-15W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,11,False,False,True
S3PA03-20221102-24W,7,SA_PA,201,0.035,4.579,4,23.004,5,1.51,3.16,,,S3PA03,2022-11-02,24,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA03-20221102-24W.png,S3PA03-20221102-24W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,12,False,False,True
S3PA03-20221110-25W,7,SA_PA,201,0.035,6.525,5,32.12,5,1.51,3.16,,,S3PA03,2022-11-10,25,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA03-20221110-25W.png,S3PA03-20221110-25W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,13,False,False,True
S3PA03-20221206-28W,7,SA_PA,201,0.035,8.862,5,35.346,5,1.01,3.16,0.1264,2.66,S3PA03,2022-12-06,28,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA03-20221206-28W.png,S3PA03-20221206-28W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,12.64,True,14,False,False,True
S3PA04-20220518-0W,7,SA_PA,201,0.035,0.236,1,0.81,1,4.5,2.51,,,S3PA04,2022-05-18,0,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA04-20220518-0W.png,S3PA04-20220518-0W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,0,False,False,True
S3PA04-20220603-2W,7,SA_PA,201,0.035,0.154,1,1.018,2,4.5,2.51,,,S3PA04,2022-06-03,2,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA04-20220603-2W.png,S3PA04-20220603-2W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,1,False,False,True
S3PA04-20220609-3W,7,SA_PA,201,0.035,0.163,1,1.583,2,4.5,2.51,,,S3PA04,2022-06-09,3,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA04-20220609-3W.png,S3PA04-20220609-3W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,2,False,False,True
S3PA04-20220616-4W,7,SA_PA,201,0.035,0.082,1,1.014,2,4.5,2.51,,,S3PA04,2022-06-16,4,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA04-20220616-4W.png,S3PA04-20220616-4W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,3,False,False,True
S3PA04-20220623-5W,7,SA_PA,201,0.035,0.13,1,1.961,2,4.5,2.51,,,S3PA04,2022-06-23,5,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA04-20220623-5W.png,S3PA04-20220623-5W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,4,False,False,True
S3PA04-20220630-6W,7,SA_PA,201,0.035,0.257,1,2.585,2,5.0,2.51,,,S3PA04,2022-06-30,6,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA04-20220630-6W.png,S3PA04-20220630-6W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,5,False,False,True
S3PA04-20220708-7W,7,SA_PA,201,0.035,0.249,1,3.287,2,4.5,2.51,,,S3PA04,2022-07-08,7,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA04-20220708-7W.png,S3PA04-20220708-7W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,6,False,False,True
S3PA04-20220714-8W,7,SA_PA,201,0.035,0.371,1,4.22,2,4.5,2.51,,,S3PA04,2022-07-14,8,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA04-20220714-8W.png,S3PA04-20220714-8W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,7,False,False,True
S3PA04-20220721-9W,7,SA_PA,201,0.035,0.337,1,3.849,2,4.5,2.51,,,S3PA04,2022-07-21,9,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA04-20220721-9W.png,S3PA04-20220721-9W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,8,False,False,True
S3PA04-20220802-10W,7,SA_PA,201,0.035,0.345,1,3.147,2,4.5,2.51,,,S3PA04,2022-08-02,10,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA04-20220802-10W.png,S3PA04-20220802-10W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,9,False,False,True
S3PA04-20220822-13W,7,SA_PA,201,0.035,0.246,1,2.565,2,4.5,2.51,,,S3PA04,2022-08-22,13,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA04-20220822-13W.png,S3PA04-20220822-13W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,10,False,False,True
S3PA04-20220906-15W,7,SA_PA,201,0.035,0.247,1,2.232,2,4.5,2.51,,,S3PA04,2022-09-06,15,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA04-20220906-15W.png,S3PA04-20220906-15W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,11,False,False,True
S3PA04-20221102-24W,7,SA_PA,201,0.035,2.162,3,9.233,3,2.51,2.51,,,S3PA04,2022-11-02,24,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA04-20221102-24W.png,S3PA04-20221102-24W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,12,False,False,True
S3PA04-20221110-25W,7,SA_PA,201,0.035,2.505,3,10.849,4,17.99,2.51,,,S3PA04,2022-11-10,25,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA04-20221110-25W.png,S3PA04-20221110-25W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,,False,13,False,False,True
S3PA04-20221206-28W,7,SA_PA,201,0.035,4.997,4,16.012,4,17.99,2.51,0.019,2.85,S3PA04,2022-12-06,28,S,S3,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S3PA04-20221206-28W.png,S3PA04-20221206-28W.png,both,Surface-applied + paint,campaign_2022_mesh7_nacl0.035_age201,2022,1.9,True,14,False,False,True
S4SAVF01-20220518-0W,7,NO,201,0.035,0.13,1,1.169,2,0.51,3.7,,,S4SAVF01,2022-05-18,0,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF01-20220518-0W.png,S4SAVF01-20220518-0W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,0,False,False,True
S4SAVF01-20220603-2W,7,NO,201,0.035,0.186,1,1.04,2,0.51,3.7,,,S4SAVF01,2022-06-03,2,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF01-20220603-2W.png,S4SAVF01-20220603-2W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,1,False,False,True
S4SAVF01-20220609-3W,7,NO,201,0.035,0.137,1,0.858,1,0.51,3.7,,,S4SAVF01,2022-06-09,3,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF01-20220609-3W.png,S4SAVF01-20220609-3W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,2,False,False,True
S4SAVF01-20220616-4W,7,NO,201,0.035,0.044,1,0.378,1,5.0,3.7,,,S4SAVF01,2022-06-16,4,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF01-20220616-4W.png,S4SAVF01-20220616-4W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,3,False,False,True
S4SAVF01-20220623-5W,7,NO,201,0.035,0.057,1,0.451,1,5.0,3.7,,,S4SAVF01,2022-06-23,5,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF01-20220623-5W.png,S4SAVF01-20220623-5W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,4,False,False,True
S4SAVF01-20220630-6W,7,NO,201,0.035,0.11,1,0.791,1,5.0,3.7,,,S4SAVF01,2022-06-30,6,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF01-20220630-6W.png,S4SAVF01-20220630-6W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,5,False,False,True
S4SAVF01-20220708-7W,7,NO,201,0.035,0.092,1,0.561,1,4.5,3.7,,,S4SAVF01,2022-07-08,7,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF01-20220708-7W.png,S4SAVF01-20220708-7W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,6,False,False,True
S4SAVF01-20220714-8W,7,NO,201,0.035,0.103,1,0.686,1,5.0,3.7,,,S4SAVF01,2022-07-14,8,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF01-20220714-8W.png,S4SAVF01-20220714-8W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,7,False,False,True
S4SAVF01-20220721-9W,7,NO,201,0.035,0.089,1,0.528,1,4.5,3.7,,,S4SAVF01,2022-07-21,9,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF01-20220721-9W.png,S4SAVF01-20220721-9W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,8,False,False,True
S4SAVF01-20220802-10W,7,NO,201,0.035,0.157,1,0.658,1,4.5,3.7,,,S4SAVF01,2022-08-02,10,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF01-20220802-10W.png,S4SAVF01-20220802-10W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,9,False,False,True
S4SAVF01-20220822-13W,7,NO,201,0.035,0.092,1,0.606,1,5.0,3.7,,,S4SAVF01,2022-08-22,13,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF01-20220822-13W.png,S4SAVF01-20220822-13W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,10,False,False,True
S4SAVF01-20220906-15W,7,NO,201,0.035,0.291,1,3.987,2,13.49,3.7,,,S4SAVF01,2022-09-06,15,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF01-20220906-15W.png,S4SAVF01-20220906-15W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,11,False,False,True
S4SAVF01-20221102-24W,7,NO,201,0.035,4.948,4,18.712,4,2.51,3.7,,,S4SAVF01,2022-11-02,24,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF01-20221102-24W.png,S4SAVF01-20221102-24W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,12,False,False,True
S4SAVF01-20221110-25W,7,NO,201,0.035,3.137,4,14.452,4,3.01,3.7,,,S4SAVF01,2022-11-10,25,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF01-20221110-25W.png,S4SAVF01-20221110-25W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,,False,13,False,False,True
S4SAVF01-20221206-28W,7,NO,201,0.035,5.602,5,26.472,5,2.51,3.7,0.2041,2.4,S4SAVF01,2022-12-06,28,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF01-20221206-28W.png,S4SAVF01-20221206-28W.png,both,No treatment,campaign_2022_mesh7_nacl0.035_age201,2022,20.41,True,14,False,False,True
S4SAVF02-20220518-0W,7,SA_VF,201,0.035,0.001,1,0.026,1,15.99,3.91,,,S4SAVF02,2022-05-18,0,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF02-20220518-0W.png,S4SAVF02-20220518-0W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,,False,0,False,False,True
S4SAVF02-20220603-2W,7,SA_VF,201,0.035,0.001,1,0.02,1,15.99,3.91,,,S4SAVF02,2022-06-03,2,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF02-20220603-2W.png,S4SAVF02-20220603-2W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,,False,1,False,False,True
S4SAVF02-20220609-3W,7,SA_VF,201,0.035,0.001,1,0.031,1,15.49,3.91,,,S4SAVF02,2022-06-09,3,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF02-20220609-3W.png,S4SAVF02-20220609-3W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,,False,2,False,False,True
S4SAVF02-20220616-4W,7,SA_VF,201,0.035,0.002,1,0.046,1,15.99,3.91,,,S4SAVF02,2022-06-16,4,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF02-20220616-4W.png,S4SAVF02-20220616-4W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,,False,3,False,False,True
S4SAVF02-20220623-5W,7,SA_VF,201,0.035,0.002,1,0.051,1,15.99,3.91,,,S4SAVF02,2022-06-23,5,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF02-20220623-5W.png,S4SAVF02-20220623-5W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,,False,4,False,False,True
S4SAVF02-20220630-6W,7,SA_VF,201,0.035,0.002,1,0.047,1,15.99,3.91,,,S4SAVF02,2022-06-30,6,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF02-20220630-6W.png,S4SAVF02-20220630-6W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,,False,5,False,False,True
S4SAVF02-20220708-7W,7,SA_VF,201,0.035,0.005,1,0.048,1,15.99,3.91,,,S4SAVF02,2022-07-08,7,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF02-20220708-7W.png,S4SAVF02-20220708-7W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,,False,6,False,False,True
S4SAVF02-20220714-8W,7,SA_VF,201,0.035,0.004,1,0.068,1,16.49,3.91,,,S4SAVF02,2022-07-14,8,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF02-20220714-8W.png,S4SAVF02-20220714-8W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,,False,7,False,False,True
S4SAVF02-20220721-9W,7,SA_VF,201,0.035,0.005,1,0.046,1,15.99,3.91,,,S4SAVF02,2022-07-21,9,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF02-20220721-9W.png,S4SAVF02-20220721-9W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,,False,8,False,False,True
S4SAVF02-20220802-10W,7,SA_VF,201,0.035,0.011,1,0.113,1,23.48,3.91,,,S4SAVF02,2022-08-02,10,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF02-20220802-10W.png,S4SAVF02-20220802-10W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,,False,9,False,False,True
S4SAVF02-20220822-13W,7,SA_VF,201,0.035,0.005,1,0.08,1,15.99,3.91,,,S4SAVF02,2022-08-22,13,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF02-20220822-13W.png,S4SAVF02-20220822-13W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,,False,10,False,False,True
S4SAVF02-20220906-15W,7,SA_VF,201,0.035,0.042,1,0.61,1,23.48,3.91,,,S4SAVF02,2022-09-06,15,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF02-20220906-15W.png,S4SAVF02-20220906-15W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,,False,11,False,False,True
S4SAVF02-20221102-24W,7,SA_VF,201,0.035,1.093,2,10.424,4,14.49,3.91,,,S4SAVF02,2022-11-02,24,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF02-20221102-24W.png,S4SAVF02-20221102-24W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,,False,12,False,False,True
S4SAVF02-20221110-25W,7,SA_VF,201,0.035,1.301,2,8.705,3,14.99,3.91,,,S4SAVF02,2022-11-10,25,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF02-20221110-25W.png,S4SAVF02-20221110-25W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,,False,13,False,False,True
S4SAVF02-20221206-28W,7,SA_VF,201,0.035,5.426,5,28.881,5,4.5,3.91,0.107,2.46,S4SAVF02,2022-12-06,28,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF02-20221206-28W.png,S4SAVF02-20221206-28W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,10.7,True,14,False,False,True
S4SAVF03-20220518-0W,7,SA_VF,201,0.035,0.0,1,0.007,1,21.99,3.55,,,S4SAVF03,2022-05-18,0,S,S4,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/S4SAVF03-20220518-0W.png,S4SAVF03-20220518-0W.png,both,Surface-applied + VF,campaign_2022_mesh7_nacl0.035_age201,2022,,False,0,False,False,True
